close,high,low,trades,open,time,volume,vwap,MA50,RSI,MACD,BB_upper,BB_lower,ADX,CCI,ATR,ROC,OBV
326.7,326.8,326.4,109,326.4,2025-02-25 00:39:00+00:00,2941,326.584435,326.0436,53.30700487315,0.0551511218209839,327.188438927879,325.040431072121,24.6610637336516,79.4940885882048,0.372070021855407,0.196282892719127,-12570
326.66,326.8,326.6066,90,326.6066,2025-02-25 00:40:00+00:00,1622,326.73182,326.062933333333,52.8011241992294,0.0779515850242092,327.219761024427,325.139108975573,23.9218500792299,79.4804551589281,0.359307877437164,-0.00306119325312729,-14192
326.72,326.72,326.5374,73,326.7145,2025-02-25 00:41:00+00:00,1563,326.623919,326.092933333333,53.486078004521,0.0997131834310494,327.263985425575,325.208884574425,22.9924076222916,67.6619468848455,0.346685886191655,0.0214296647788306,-12629
326.7,326.9,326.6999,110,326.8,2025-02-25 00:42:00+00:00,4313,326.792672,326.1216,53.2197575508154,0.114031094622362,327.301291513806,325.272578486194,22.6190983264989,76.6007515350494,0.336215465749391,-0.0649103949011373,-16942
326.8,326.87,326.65,137,326.87,2025-02-25 00:43:00+00:00,4415,326.701259,326.1526,54.3943196127072,0.131926539634094,327.303402362982,325.413467637018,22.0835216739859,71.0911021200323,0.327914361053008,0.00612032560133382,-12527
326.86,326.86,326.79,98,326.85,2025-02-25 00:44:00+00:00,10254,326.852851,326.181933333333,55.0941470381619,0.149230075872481,327.28872817055,325.57514182945,21.5862004966524,76.4854640722579,0.309491906692078,0.00305950741930271,-2273
326.75,326.86,326.7118,96,326.8598,2025-02-25 00:45:00+00:00,9083,326.840293,326.206933333333,53.5360899750717,0.152311421063587,327.225227900351,325.772642099649,20.8018946570506,61.6848630527797,0.297971056214075,0.0765696784073507,-11356
326.77,326.86,326.74,113,326.85,2025-02-25 00:46:00+00:00,5060,326.852492,326.224266666667,53.7819286924101,0.154585279306616,327.130581595251,325.995288404749,20.0736106631346,61.7833572244237,0.28525883791307,0.17473942366646,-6296
326.7967,326.7967,326.68,85,326.683,2025-02-25 00:47:00+00:00,1645,326.728098,326.244846666667,54.1171943094398,0.156735051100384,327.126206967168,326.073333032832,19.1309194271662,50.4169962674908,0.273218920919278,0.227415480568926,-4651
326.86,326.86,326.7,120,326.7,2025-02-25 00:48:00+00:00,2651,326.803289,326.283513333333,54.919212825553,0.161682763461897,327.147166235719,326.071373764281,18.5010176573183,60.3983030329479,0.265131855139331,0.233057344372889,-2000
326.8,326.87,326.75,75,326.8,2025-02-25 00:49:00+00:00,2980,326.813366,326.333513333333,53.9937714986737,0.15893031287942,327.160875835661,326.072664164339,17.9560761681635,57.9546560280316,0.254765294057951,0.153233220962305,-4980
326.5,326.8,326.4997,201,326.8,2025-02-25 00:50:00+00:00,5339,326.638596,326.371513333333,49.6649667613355,0.1310310389145,327.124954233706,326.067365766294,17.0370135173277,1.4132190563171,0.258017773053811,0.085432802824345,-10319
326.3693,326.57,326.2501,85,326.57,2025-02-25 00:51:00+00:00,2732,326.368249,326.397823333333,47.9330116248345,0.0972531913474768,327.106162707897,326.045087292103,17.0913444452617,-50.5954087581509,0.262437932121397,-0.101224364860722,-13051
326.6398,326.6398,326.4239,98,326.4773,2025-02-25 00:52:00+00:00,3493,326.516134,326.429483333333,51.5503727559319,0.0912591148622255,327.081637775007,326.048592224993,16.815648631883,2.22513638527679,0.263013794112724,-0.00618379966939487,-9558
326.65,326.65,326.5798,80,326.5798,2025-02-25 00:53:00+00:00,2618,326.624958,326.47215,51.6813212832403,0.0863365863924628,327.089493977228,326.055736022772,16.5106075389502,19.7584805443116,0.249241380247529,-0.02142507345741,-6940
326.8,326.8864,326.75,132,326.7996,2025-02-25 00:54:00+00:00,5434,326.805113,326.51915,53.5895916753173,0.0934618237862992,327.098736232261,326.106493767739,15.4918306631108,71.023505827948,0.248324138801277,0.0306091215182194,-1506
326.85,326.97,326.8,120,326.8,2025-02-25 00:55:00+00:00,7654,326.895963,326.56715,54.2131366127914,0.101967786715534,327.080677299114,326.204032700886,14.8786772172151,89.7227346667857,0.24272955745833,0.0152998776009827,6148
326.95,326.95,326.8,94,326.84,2025-02-25 00:56:00+00:00,5797,326.902235,326.615816666667,55.4514739290217,0.115447184603568,327.065644624203,326.304065375797,14.3093204460263,97.7089323166014,0.236106017639876,0.0275347243468075,11945
326.8,326.89,326.8,104,326.89,2025-02-25 00:57:00+00:00,2165,326.828763,326.640483333333,53.2180481488486,0.112726517027454,327.049751657678,326.369958342322,13.7806320156367,65.2154070828423,0.229955587808455,0.0153022188217326,9780
326.8317,326.909,326.7699,124,326.85,2025-02-25 00:58:00+00:00,7491,326.828802,326.645873333333,53.6263869265884,0.111839082122799,326.99928791876,326.48146208124,13.129442305986,67.6853002770799,0.223465902964993,0.0188817822933655,17271
326.91,326.91,326.15,352,326.83,2025-02-25 00:59:00+00:00,11009,326.665195,326.65454,54.6381043714825,0.11611543275734,327.019246756153,326.482503243847,14.2330677815061,-55.8613799598374,0.261789767038925,0.0346698727374046,28280
328.76,328.97,327.8,683,327.8,2025-02-25 09:00:00+00:00,21982,328.210686,326.716133333333,70.4143259149643,0.265720944704526,327.76888562398,325.94286437602,16.0609344000876,618.226943703244,0.390233355107574,0.581288625099424,50262
328.32,328.98,328.32,389,328.51,2025-02-25 09:01:00+00:00,7590,328.663261,326.767466666667,64.8639853115028,0.344805366375965,328.046293119224,325.825456880776,17.7701602069705,336.454578085744,0.40950240117132,0.465116279069762,42672
328.61,328.99,328.61,282,328.88,2025-02-25 09:02:00+00:00,3817,328.862152,326.826133333333,66.6560129977753,0.425970592854981,328.352722380329,325.710027619672,19.3700628233329,242.144995591511,0.428109372516227,0.646248085758044,46489
329.5,329.53,328.33,669,328.87,2025-02-25 09:03:00+00:00,20547,329.261811,326.926133333333,71.3027469521547,0.555704367528222,328.863777103068,325.468972896932,21.4865279276936,207.954829350419,0.483244417336496,0.959250762862803,67036
329.45,329.67,329,298,329.09,2025-02-25 09:04:00+00:00,5839,329.436523,327.034466666667,70.7299026537862,0.647026220989858,329.255035126049,325.336714873951,23.5960075055606,176.708581633581,0.496584101812462,0.860336064374277,61197
329.17,329.29,328.44,325,329.29,2025-02-25 09:05:00+00:00,5052,328.89,327.138293333333,67.5844136762646,0.688864981155064,329.519876997027,325.313873002973,23.983455477666,117.946650182316,0.533256665968714,0.771467932037361,56145
329.8,329.8,329.21,270,329.21,2025-02-25 09:06:00+00:00,10367,329.516293,327.261626666667,70.6250724533581,0.764050733635997,329.888499112952,325.248250887048,24.9770205301673,135.921942333682,0.540166904113805,0.917992656058752,66512
330,330,329.5,371,329.71,2025-02-25 09:07:00+00:00,9687,329.822745,327.38496,71.5029352360608,0.830204235053998,330.24723572549,325.20984427451,26.1220764258532,127.361789402793,0.537297839534248,0.963744837081223,76199
330.28,330.76,330.04,580,330.2,2025-02-25 09:08:00+00:00,25155,330.415215,327.52025,72.6851593071225,0.894909066819594,330.61578399449,325.18329600551,27.9028257600784,134.907942139891,0.553205136710372,1.01850435846459,101354
330.78,331,330,348,330.2,2025-02-25 09:09:00+00:00,18475,330.510879,327.65625,74.6294648994661,0.975291381544025,331.037449620523,325.159630379477,29.7477523412518,128.45073394749,0.585119055516774,1.21787025703793,119829
331.5,331.5,330.5,492,331,2025-02-25 09:10:00+00:00,21001,331.023124,327.817583333333,77.0617368577712,1.0845904442877,331.540735131505,325.156344868495,31.8223691280152,139.295647240565,0.614753408694147,1.42834982041215,140830
331.19,331.44,330.92,357,331.37,2025-02-25 09:11:00+00:00,15774,331.213032,327.966583333333,73.9059033045396,1.13313426331149,331.874239223859,325.304910776141,33.7487990014383,128.180289466453,0.61227102235885,1.30922883974182,125056
330.54,331.28,330.5,446,331.19,2025-02-25 09:12:00+00:00,13574,330.919345,328.094583333333,67.8765596553324,1.10640210712438,332.046089329156,325.523080670844,34.4454412121546,99.1064681282778,0.62425166361893,0.541428397615291,111482
330.5,330.82,330.5,143,330.52,2025-02-25 09:13:00+00:00,4622,330.582324,328.217916666667,67.5258635470143,1.06965865589945,332.165568117268,325.788601882732,35.0923232649626,83.4237810299256,0.602519401931863,0.663986354775831,106860
330.85,331.1,330.6,247,330.6,2025-02-25 09:14:00+00:00,10514,330.837413,328.350916666667,68.9767381960043,1.05660143735111,332.303048124338,326.056121875662,35.9726352495998,87.6525811037449,0.602339444651017,0.681659109582791,117374
330.86,331,330.38,182,330.8,2025-02-25 09:15:00+00:00,5047,330.638889,328.487916666667,69.0176512436793,1.03512810159549,332.39249044235,326.36767955765,36.2068792362757,75.5260257016226,0.603600912890231,0.412746585735968,122421
331,331,330.9,120,330.95,2025-02-25 09:16:00+00:00,2357,330.9566,328.628916666667,69.5983131661706,1.01767602256655,332.45561891019,326.70955108981,36.4243915096176,80.4828561757588,0.570486561969499,0.470481104871759,124778
331,331.13,331,146,331.12,2025-02-25 09:17:00+00:00,3233,331.08875,328.769026666667,69.5983131661706,0.992405293725426,332.425298628388,327.159871371612,36.7850409324904,78.8061494337121,0.539023236114534,0.555943737278605,128011
331.1,331.1,331,118,331.02,2025-02-25 09:18:00+00:00,2734,331.044,328.91036,70.0276988640007,0.969274035588057,332.316302144743,327.695697855257,37.1199296823009,74.9050037777869,0.507664433534926,0.394178289872654,130745
331.2,331.55,331.2,258,331.3,2025-02-25 09:19:00+00:00,7568,331.342159,329.057026666667,70.4593111207802,0.94808260501793,332.097076403988,328.343923596013,37.9660473699615,88.4466343316155,0.503545545425288,0.36363636363636,138313
331.69,331.9,331.2,235,331.22,2025-02-25 09:20:00+00:00,7454,331.631147,329.230026666667,72.4689403813444,0.95976359126621,332.221983557879,328.512016442121,39.1047409587155,105.132911261883,0.517578006466338,0.426910500181672,145767
331.52,332.05,331.5,281,331.7,2025-02-25 09:21:00+00:00,10619,331.844331,329.401716666667,70.7417227724577,0.944416630734054,332.190251033369,328.863748966631,40.3029546508246,109.567132877681,0.519893863147315,0.223713646532441,135148
331.9,331.97,331.51,155,331.51,2025-02-25 09:22:00+00:00,6414,331.889149,329.577056666667,72.2700026864819,0.951943466434102,332.208144651856,329.174855348144,41.4155816506403,117.196702002355,0.515615730065366,0.120663650075408,141562
332.18,332.49,331.82,273,331.82,2025-02-25 09:23:00+00:00,8853,332.151558,329.76139,73.3318092346439,0.969328383675588,332.370679277626,329.280320722374,42.911258591735,148.116315714084,0.526643177917841,0.298922068903049,150415
331.8,332.2,331.68,213,331.81,2025-02-25 09:24:00+00:00,8752,331.973388,329.928056666667,69.5907391586158,0.941589177711876,332.407200805902,329.478799194098,43.8267623155167,111.742854976881,0.526168665209423,0.381194409148663,141663
331.17,331.27,331.01,283,331.03,2025-02-25 09:25:00+00:00,5333,331.10171,330.072056666667,63.9917735499552,0.858869410330442,332.261804332124,329.824195667876,42.743611634686,17.9101739419613,0.545013760551608,0.202723146747357,136330
331.2,331.5,331.2,114,331.35,2025-02-25 09:26:00+00:00,2400,331.385,330.213723333333,64.1339226757071,0.786665952577664,332.190870122048,330.035129877952,42.0454619526349,30.956154252509,0.529655634797921,0.105788121505204,138730
331.49,331.59,331.29,115,331.29,2025-02-25 09:27:00+00:00,4335,331.434297,330.370056666667,65.4960306070671,0.744265340918673,332.146809647613,330.228190352387,41.5159692890883,48.4929871680055,0.519680232312354,0.190412863446774,143065
331.56,331.64,331.4,87,331.5,2025-02-25 09:28:00+00:00,2804,331.500575,330.527666666667,65.8201618851664,0.708147877756574,332.127245967735,330.375754032265,41.0925909672235,54.3507236831705,0.499703072861472,0.169184290030212,145869
331.57,331.63,331.49,84,331.63,2025-02-25 09:29:00+00:00,2358,331.57927,330.683,65.8675472900517,0.672578379521212,332.149205103692,330.432794896308,40.6994539540632,53.3728200065797,0.474009996228509,0.172205438066463,148227
331.72,331.91,331.69,122,331.69,2025-02-25 09:30:00+00:00,2837,331.768385,330.781666666667,66.586355385139,0.649011640111496,332.176130425053,330.427869574947,40.7335377757832,84.4277673545943,0.464437853640761,0.187254605859258,151064
331.6,331.69,331.43,209,331.69,2025-02-25 09:31:00+00:00,7084,331.584328,330.891,65.4457377710966,0.613578876868985,332.204358832242,330.440641167758,39.9601904179217,42.5866050808324,0.451978006952136,0.120772946859914,143980
331.9,332.02,331.68,139,331.69,2025-02-25 09:32:00+00:00,7828,331.947289,331.000666666667,66.9116022877048,0.602757436985314,332.229200780973,330.551799219028,39.7346392797563,88.5846904256216,0.449693863598409,0.063312128794953,151808
332.62,332.72,331.9,289,331.9,2025-02-25 09:33:00+00:00,13129,332.235792,331.104666666667,70.0645219439295,0.644845967709102,332.392162324765,330.600837675235,40.3535330732756,176.596861136296,0.476144301912812,0.331805019305026,164937
332.77,332.77,332.55,174,332.57,2025-02-25 09:34:00+00:00,3955,332.669543,331.215333333333,70.6669108818074,0.682438452262431,332.595552840086,330.589447159914,40.9795218526206,203.08307944158,0.457848280347609,0.262127146730944,168892
332.56,332.7,332.4,220,332.58,2025-02-25 09:35:00+00:00,7916,332.559401,331.328333333333,68.665748900182,0.687362040419373,332.705660979616,330.649339020384,41.1024381372803,154.523840779465,0.451573403179923,0.114395809500872,160976
332.7,332.9,332.4,234,332.54,2025-02-25 09:36:00+00:00,12030,332.659273,331.425,69.265978657864,0.694554458030439,332.832787344597,330.692212655403,41.4547592731346,151.086791305673,0.455032445809929,0.271247739602163,173006
332.82,332.82,332.66,108,332.77,2025-02-25 09:37:00+00:00,3195,332.726364,331.519,69.7792882257269,0.701847042107204,332.957932433427,330.749067566574,41.7819146135707,143.856920684295,0.433958699680646,0.498233535646338,176201
332.04,332.64,332.04,221,332.64,2025-02-25 09:38:00+00:00,6037,332.273424,331.577666666667,62.7339883477084,0.637340126017932,332.951375349413,330.849624650587,40.2808516145135,53.945313533978,0.458675935417741,0.253623188405807,170164
331.9,332.16,331.9,188,332.15,2025-02-25 09:39:00+00:00,3401,332.045772,331.615,61.5795619914905,0.568369292888008,332.936149289214,330.934850710786,38.5387066180877,8.77047366090596,0.44448479717362,0.123683972367181,166763
331.9,332.01,331.85,110,331.93,2025-02-25 09:40:00+00:00,2623,331.930681,331.628333333333,61.5795619914905,0.50785517242565,332.940512946122,330.951487053878,36.7944135359308,-5.14579759862339,0.424164454518359,0.102545542284948,169386
331.99,332,331.86,340,331.97,2025-02-25 09:41:00+00:00,9871,331.869828,331.655,62.0598736133279,0.461835788332053,332.944661012348,330.994338987652,35.1747128167851,-2.29115262601934,0.403866993481332,0.126670084748323,179257
331.91,332.02,331.91,131,332.02,2025-02-25 09:42:00+00:00,4058,331.946957,331.700666666667,61.3545662657854,0.41413586303554,332.945028204722,330.994971795278,33.7139164240103,-4.29953421712676,0.382876493946948,0.0572772217532852,175199
331.55,331.92,331.39,300,331.91,2025-02-25 09:43:00+00:00,9021,331.743777,331.735666666667,58.2716575618501,0.343326680959535,332.924994298009,330.952005701991,31.6040860522075,-57.8427428367135,0.393385315807883,-0.0150784077201482,166178
331.17,331.59,331.17,186,331.43,2025-02-25 09:44:00+00:00,5159,331.334167,331.746333333333,55.2407169111989,0.253623456473122,332.947905375144,330.866094624856,30.1228413115448,-100.806227411731,0.395286364678745,-0.219945766797216,161019
331.6,331.6,331.12,112,331.12,2025-02-25 09:45:00+00:00,3330,331.354118,331.771,57.8095859462751,0.214754850890017,332.924417165232,330.932582834768,28.8543698623277,-84.4162385413516,0.401337338630265,-0.306656244362931,164349
331.2,331.43,331.2,76,331.43,2025-02-25 09:46:00+00:00,1753,331.25,331.777666666667,54.7838819595072,0.14994605904127,332.924417165232,330.932582834768,27.6765035166261,-112.115732368898,0.401241814442391,-0.471797337500374,162596
331.4,331.48,331.35,103,331.35,2025-02-25 09:47:00+00:00,2370,331.426951,331.791,55.9757062632653,0.113415569028291,332.928577523143,330.919422476857,26.4293658453989,-88.2722393513763,0.392581684839365,-0.348809237430847,164966
331.23,331.4,331.22,136,331.4,2025-02-25 09:48:00+00:00,2935,331.274582,331.795333333333,54.7077336602698,0.0699410760662431,332.945726853825,330.869273146175,25.5970882002465,-104.611549646855,0.377397278779407,-0.441839495040568,162031
331.18,331.27,331.13,108,331.17,2025-02-25 09:49:00+00:00,3920,331.179378,331.794666666667,54.3332607574007,0.0310942103430421,332.964784100925,330.811215899075,25.0463956462096,-111.358220810161,0.360440330295163,-0.492758848626881,158111
330.67,331.21,330.67,299,331.21,2025-02-25 09:50:00+00:00,5506,330.984385,331.760666666667,50.6733168126315,-0.0403794788742289,333.035291231842,330.635708768158,25.5160705629345,-142.285259494201,0.373266020988363,-0.412600891458862,152605
330.48,330.87,330.2,395,330.87,2025-02-25 09:51:00+00:00,11664,330.456132,331.726,49.3910925830872,-0.111073913686937,333.114917163288,330.444082836712,26.7113811931487,-162.123325303247,0.394461305203481,-0.42783971075624,140941
330.8,330.8,330.48,96,330.62,2025-02-25 09:52:00+00:00,3902,330.662439,331.689333333333,51.5280448395205,-0.139668426275875,333.124578212102,330.324421787898,27.8213124926333,-120.47729022325,0.389142640546089,-0.331425128050607,144843
330.46,330.9,330.46,151,330.9,2025-02-25 09:53:00+00:00,5169,330.611119,331.632,49.2426488562913,-0.187602378574638,333.056281580659,330.176718419341,28.4766370623406,-117.284298794824,0.392775309078511,-0.460857254736597,139674
330.51,330.61,330.34,100,330.34,2025-02-25 09:54:00+00:00,3195,330.42366,331.589,49.5828302856953,-0.219030946574264,332.917943706905,330.089056293095,29.2901924760772,-120.024786691456,0.384005644144334,-0.421801090657116,142869
329.5,330.55,329.33,614,330.55,2025-02-25 09:55:00+00:00,13385,329.786519,331.533333333333,43.4917643034462,-0.321728189917849,332.9273890259,329.7736109741,31.3010218547092,-179.223680536159,0.443719526705455,-0.618307947519231,129484
329.76,329.89,329.61,189,329.65,2025-02-25 09:56:00+00:00,6673,329.752089,331.485333333333,45.2818292647035,-0.377781834247799,332.797818349642,329.609181650358,33.1682205634388,-163.164961172797,0.439882417655065,-0.425763203188702,136157
330,330.25,329.79,159,329.79,2025-02-25 09:57:00+00:00,8513,330.087643,331.435666666667,46.8884277469177,-0.398248001922298,332.555615869584,329.569384130416,33.6897912890119,-118.354112926344,0.443462244965418,-0.482509047044639,144670
330,330,329.71,252,329.92,2025-02-25 09:58:00+00:00,9428,329.92772,331.383666666667,46.8884277469177,-0.409744309907467,332.451291400567,329.469708599433,34.2810418630312,-114.667924066985,0.432500656039318,-0.362318840579707,154098
329.63,330,329.33,149,330,2025-02-25 09:59:00+00:00,4501,329.652211,331.319,44.7220485963868,-0.443597607503705,332.379463376399,329.314536623601,35.3025354370535,-125.144410465516,0.449464894893654,-0.534097767048878,149597
329.66,329.75,329.44,95,329.44,2025-02-25 10:00:00+00:00,3278,329.596078,331.250333333333,44.935443346783,-0.462672440577649,332.270675747026,329.199324252974,36.2510651843599,-115.697625639727,0.439503116686964,-0.473990882468373,152875
329.83,329.94,329.8,100,329.92,2025-02-25 10:01:00+00:00,3557,329.8715,331.191333333333,46.1539737612064,-0.458783236398233,332.096844889777,329.157155110223,36.4738586548552,-83.6495970886425,0.428110036923608,-0.407633311190296,156432
330,330.04,329.89,185,329.89,2025-02-25 10:02:00+00:00,7599,329.989227,331.128,47.3590409899444,-0.436946586555109,331.900211437814,329.162788562186,36.3427894516978,-64.5019262520599,0.412530748571924,-0.202618925212452,164031
330.7,330.8,330.12,266,330.12,2025-02-25 10:03:00+00:00,10937,330.573018,331.064,51.940552354844,-0.359018196090574,331.779099220992,329.198900779008,34.1300020887834,3.78102248501875,0.44020712367393,0.0665698378116589,174968
330.6,330.85,330.6,104,330.7,2025-02-25 10:04:00+00:00,3335,330.731801,330.991666666667,51.280973906145,-0.301849021839473,331.713823182585,329.207176817416,31.9610901490048,26.1487687230212,0.426620900554364,-0.0604594921402626,171633
330.49,330.5,330.32,126,330.5,2025-02-25 10:05:00+00:00,3523,330.431079,330.922666666667,50.5505056638302,-0.2623934121346,331.544728037737,329.265271962263,30.5233152395687,1.30566245189703,0.416147979086197,0.00907825455426665,168110
330.5,330.87,330.5,131,330.5,2025-02-25 10:06:00+00:00,6022,330.595855,330.849333333333,50.6166596638732,-0.227692938295945,331.451424985842,329.288575014158,28.349261503563,33.2413325585912,0.41356598058004,-0.00302562706120568,174132
330.62,330.62,330.3,75,330.52,2025-02-25 10:07:00+00:00,2244,330.508991,330.776,51.423385564145,-0.188338516475994,331.312690378889,329.349309621111,26.7357548351049,25.7905242147422,0.406882696252894,0.33990895295903,176376
330.32,330.61,330.32,85,330.61,2025-02-25 10:08:00+00:00,1939,330.430144,330.718666666667,49.3389028822372,-0.179290596058934,331.176465206955,329.394534793045,25.2374986429653,18.9380936033914,0.399248217949116,0.169820475497332,174437
330.57,330.57,330.22,174,330.33,2025-02-25 10:09:00+00:00,3603,330.347916,330.674333333333,51.0494582602007,-0.150215551902477,331.058902979223,329.451097020777,24.0668148995283,34.188034188028,0.395730488095606,0.172727272727271,178040
330.52,330.61,330.52,103,330.61,2025-02-25 10:10:00+00:00,2705,330.575608,330.628333333333,50.6953112381557,-0.129712704749636,331.038470922351,329.45652907765,22.871543580619,56.837113930548,0.373892596088779,0.157575757575752,175335
330.27,330.3,330.19,49,330.3,2025-02-25 10:11:00+00:00,1402,330.244048,330.571,48.9392368437935,-0.132114032994593,331.02089029845,329.45310970155,22.4900488191899,2.41210679354559,0.370757410653865,0.194157085216754,173933
330.39,330.46,330.3,75,330.37,2025-02-25 10:12:00+00:00,2441,330.379889,330.520333333333,49.8026534000758,-0.122917192924433,330.960872890428,329.472127109572,21.6796377704455,32.4550569507349,0.357846167035732,0.221440271795171,176374
330.21,330.41,330.21,78,330.41,2025-02-25 10:13:00+00:00,1628,330.352486,330.475666666667,48.5292923968099,-0.128669900072566,330.93994565017,329.46805434983,21.1293682594373,14.4849785407713,0.346571440818897,0.115210866203801,174746
330.31,330.31,330.21,45,330.21,2025-02-25 10:14:00+00:00,1535,330.273333,330.447,49.2746672214516,-0.123733475187748,330.918386637097,329.469613362904,20.618403713501,17.2033524481639,0.32895919504612,0.0939393939393946,176281
330.47,330.52,330.47,72,330.52,2025-02-25 10:15:00+00:00,1598,330.486287,330.409333333333,50.4620636321096,-0.105692304976799,330.901465097713,329.583534902287,19.497614684316,59.0520590520557,0.320462109685682,-0.069549440580575,177879
330.49,330.51,330.44,65,330.51,2025-02-25 10:16:00+00:00,1353,330.492857,330.385666666667,50.6115595758265,-0.0887575727034573,330.907168767135,329.650831232865,18.5388239025694,53.635938628925,0.302571958993847,-0.0332728372655819,179232
330.52,330.58,330.45,95,330.45,2025-02-25 10:17:00+00:00,2522,330.543282,330.356333333333,50.8417580057467,-0.0720849753645325,330.92784829614,329.68215170386,17.4255460392258,58.1019731098321,0.290245390494286,0.0090774304820033,181754
330.62,330.62,330.59,58,330.59,2025-02-25 10:18:00+00:00,1154,330.611568,330.336,51.619348176481,-0.0502237099238982,330.95675437977,329.71524562023,16.2609812716556,77.6937137039848,0.27665643403041,0.0363086232980347,182908
330.93,330.93,330.66,111,330.78,2025-02-25 10:19:00+00:00,4128,330.821922,330.327666666667,53.9550703490414,-0.00779424315504684,330.983508369042,329.818491630958,15.9530636981188,143.941209361741,0.279038117313952,0.093763232714295,187036
330.97,330.98,330.92,61,330.93,2025-02-25 10:20:00+00:00,1766,330.943387,330.337666666667,54.2498945444363,0.0287279230388435,330.992894338879,329.940105661121,15.805255140981,187.486333676947,0.263392537505813,0.196778881085019,188802
331.1,331.25,330.93,146,330.97,2025-02-25 10:21:00+00:00,6013,331.128557,330.358333333333,55.21401230309,0.0673851424438112,331.040098029798,330.019901970202,16.3645967659154,219.047619047636,0.267435927683969,0.160329128475067,194815
331.21,331.25,331.03,171,331.25,2025-02-25 10:22:00+00:00,11601,331.201895,330.372,56.0251873279147,0.105679144627914,331.121403946118,330.059596053882,16.8839854176403,202.687892945715,0.264047647135116,0.208761950865302,206416
331.03,331.1,331.01,50,331.1,2025-02-25 10:23:00+00:00,1512,331.083773,330.391,54.3585416221873,0.120118272896036,331.170031082627,330.043968917373,17.281186635789,134.894091415846,0.259472815196892,0.230114754594723,204904
331.12,331.25,331.12,100,331.25,2025-02-25 10:24:00+00:00,4324,331.244827,330.411333333333,55.0501833014005,0.137241598201285,331.238742519561,330.027257480439,18.0499929317987,142.945984363894,0.256653328397116,0.220950997306219,209228
331.12,331.25,331.03,170,331.25,2025-02-25 10:25:00+00:00,8789,331.16064,330.465333333333,55.0501833014005,0.149093302093434,331.301915876806,330.027084123194,18.3562064097335,113.730929264914,0.25403523351161,0.275582205263325,218017
331,331.05,331,71,331.05,2025-02-25 10:26:00+00:00,1210,331.015432,330.506666666667,53.8850511325142,0.147107106543444,331.338267292643,330.040732707357,18.502926860079,75.4539996998231,0.244461288260781,0.208894674699524,216807
330.87,330.93,330.8,110,330.9,2025-02-25 10:27:00+00:00,6127,330.87912,330.535666666667,52.6365492630733,0.133504165795841,331.354551913647,330.049448086353,17.7654712273806,37.3779637377999,0.241285481956439,0.12103973129179,210680
331.35,331.35,330.9,75,330.9,2025-02-25 10:28:00+00:00,3031,331.096012,330.580666666667,56.4874031664597,0.159615774431813,331.439073482571,330.06792651743,18.3059645518569,99.3900251166064,0.258336518959552,0.260219673817669,213711
